FIPS,INTPTLAT,INTPTLONG,2 classes,3 classes,4 classes,5 classes,6 classes,7 classes,8 classes,9 classes,10 classes,11 classes,12 classes,13 classes,14 classes,15 classes,16 classes,17 classes,18 classes,19 classes,20 classes,21 classes,22 classes,23 classes,24 classes,25 classes,26 classes,27 classes,28 classes,29 classes,30 classes,31 classes,32 classes,33 classes,34 classes,35 classes,36 classes,37 classes,38 classes,39 classes
06067007501,38.668659,-121.3442772,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,3,3,3,3
06067007503,38.6572651,-121.3509892,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,3,3,3,3
06067007504,38.6476255,-121.361362,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,3,3,3,3
06067007601,38.648392,-121.3352428,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,3,3,3,3
06067007602,38.6317698,-121.337082,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,3,3,3,3
06067007701,38.6172437,-121.3373129,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,3,3,3,3
06067007702,38.6032613,-121.3357344,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,3,3,3,3
06067007801,38.6313361,-121.3149374,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,3,3,3,3
06067007802,38.6153284,-121.3172579,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,3,3,3,3
06067007903,38.6559109,-121.3175668,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,3,3,3,3
06067007904,38.656309,-121.3002417,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,3,3,3,3
06067007905,38.642939,-121.3017946,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,3,3,3,3
06067007906,38.6425987,-121.3197237,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,1,1,1,1
06067008005,38.6479363,-121.208383,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,3,3,3,3
06067008006,38.6490292,-121.2391074,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,1,1,1,1
06067008007,38.6582631,-121.2821976,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,1,1,1,1
06067008008,38.6584824,-121.2582304,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,3,3,3,3
06067008009,38.643865,-121.2584098,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,3,3,3,3
06067008010,38.6382215,-121.2823391,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,3,3,3,3
06067008111,38.6991351,-121.3002372,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,3,3,3,3
06067008113,38.7127907,-121.2970596,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,3,3,3,3
06067008117,38.6652577,-121.3188938,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,3,3,3,3
06067008119,38.6709692,-121.3008459,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,3,3,3,3
06067008120,38.6894179,-121.2669975,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,3,3,3,3
06067008122,38.6708781,-121.2539353,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,1,1,1,1
06067008124,38.7139956,-121.2615645,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,17,8,8,8,8,8,8,3,1,1,1,1,1,0,4,4,4,4,4,4,4,4
06067008125,38.7059233,-121.2551672,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,3,3,3,3
06067008127,38.7123178,-121.3176091,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,3,3,3,3
06067008128,38.7183737,-121.3044735,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,17,8,8,8,8,8,8,3,1,1,1,1,1,0,4,4,4,4,4,4,4,4
06067008129,38.7026136,-121.3205143,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,3,3,3,3
06067008130,38.6951232,-121.3319454,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,3,3,3,3
06067008131,38.6817548,-121.3261844,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,3,3,3,3
06067008132,38.6952078,-121.3150241,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,3,3,3,3
06067008133,38.6657665,-121.331598,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,3,3,3,3
06067008134,38.6726924,-121.3179997,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,3,3,3,3
06067008135,38.6826224,-121.3078066,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
06067008136,38.6855205,-121.2954194,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,3,3,3,3
06067008137,38.6709519,-121.2885102,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,10,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
06067008138,38.6711638,-121.2781931,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,3,3,3,3
06067008139,38.6711,-121.2669754,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,3,3,3,3
06067008140,38.6948104,-121.2790825,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,3,3,3,3
06067008141,38.6841182,-121.2813011,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,3,3,3,3
06067008142,38.702848,-121.282751,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,3,3,3,3
06067008143,38.714169,-121.2812589,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,3,3,3,3
06067008144,38.6845185,-121.2564915,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,3,3,3,3
06067008145,38.6916618,-121.2486806,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,3,3,3,3
06067008203,38.6986392,-121.2324674,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,3,3,3,3
06067008204,38.6713445,-121.2349624,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,3,3,3,3
06067008206,38.6722963,-121.2146576,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,3,3,3,3
06067008207,38.6652033,-121.2010755,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,3,3,3,3
06067008208,38.6853624,-121.2128051,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,3,3,3,3
06067008209,38.6875399,-121.1856973,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,3,3,3,3
06067008210,38.7028284,-121.173807,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,3,3,3,3
06067008211,38.7023418,-121.2087748,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,3,3,3,3
06067008402,38.6804975,-121.1501466,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,3,3,3,3
06067008403,38.664694,-121.1676024,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,3,3,3,3
06067008404,38.6759691,-121.175736,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,3,3,3,3
06067008501,38.6960099,-121.1301153,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,3,3,3,3
06067008504,38.6508815,-121.1811222,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,3,3,3,3
06067008505,38.6632674,-121.1454813,0,1,0,0,2,0,1,0,4,10,10,10,10,10,10,10,10,10,10,10,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21
06067008506,38.6706643,-121.1389007,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,3,3,3,3
06067008507,38.6506226,-121.1293034,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,3,3,3,3
06067008508,38.6395899,-121.1274845,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,3,3,3,3
06067008509,38.6779296,-121.1230683,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,3,3,3,3
06067008510,38.6654891,-121.1202103,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,3,3,3,3
06067008512,38.6698999,-121.1025625,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,3,3,3,3
06067008513,38.6509225,-121.1036665,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,3,3,3,3
06067008600,38.5074766,-121.1180411,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,1,1,1,1
06067008702,38.6306876,-121.2455336,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,1,1,1,1
06067008703,38.6248503,-121.2329326,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,3,3,3,3
06067008704,38.5533886,-121.2333489,0,1,0,0,2,0,1,0,5,5,2,2,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,2,0,28,28,28,28,28,28
06067008705,38.5777827,-121.2017883,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,3,3,3,3
06067008801,38.5492278,-121.2785982,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,1,1,1,1
06067008905,38.5983186,-121.2967505,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,3,3,3,3
06067008907,38.6120369,-121.2817018,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,3,3,3,3
06067008908,38.6063736,-121.2771388,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,3,3,3,3
06067008909,38.5849031,-121.3258865,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,17,8,8,8,8,8,8,3,1,1,1,1,1,0,31,31,31,31,31,31,31,31
06067008910,38.5930583,-121.3112128,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,3,3,3,3
06067008911,38.5877273,-121.3171784,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,3,3,3,3
06067008912,38.6249139,-121.2735962,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,3,3,3,3
06067008913,38.6070496,-121.304405,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,3,3,3,3
06067009004,38.5669269,-121.3260509,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,3,3,3,3
06067009005,38.5280935,-121.3075665,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,3,3,3,3
06067009006,38.5733375,-121.321468,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,1,1,1,1
06067009007,38.5762723,-121.3037699,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,3,3,3,3
06067009008,38.5874254,-121.2985514,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,3,3,3,3
06067009010,38.5901142,-121.2806531,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,3,3,3,3
06067009011,38.5746641,-121.2719777,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,3,3,3,3
06067009103,38.5548044,-121.3407983,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,1,1,1,1
06067009105,38.5619376,-121.371319,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,3,3,3,3
06067009106,38.56658,-121.3633877,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,1,1,1,1
06067009107,38.572506,-121.3408345,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,1,1,1,1
06067009108,38.5505795,-121.3548712,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,1,1,1,1
06067009109,38.5555504,-121.3606353,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,1,1,1,1
06067009110,38.5576271,-121.3713784,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,1,1,1,1
06067009111,38.5419331,-121.3639394,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,1,1,1,1
06067009112,38.538965,-121.3457916,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,1,1,1,1
06067009201,38.5003097,-121.3406904,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,1,1,1,1
06067009307,38.4162688,-121.3623672,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,1,1,1,1
06067009308,38.4166717,-121.3819931,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,1,1,1,1
06067009309,38.4008878,-121.3774487,0,2,2,2,5,2,2,2,0,2,0,12,12,12,12,12,12,12,12,12,12,12,12,12,12,26,12,12,12,12,12,12,12,12,12,12,12,12
06067009310,38.3933575,-121.36407,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,1,1,1,1
06067009311,38.47288,-121.3529418,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,1,1,1,1
06067009312,38.4586684,-121.3629595,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,1,1,1,1
06067009314,38.4380815,-121.3624683,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,1,1,1,1
06067009316,38.4780935,-121.3810288,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,1,1,1,1
06067009317,38.4645729,-121.3784794,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,1,1,1,1
06067009318,38.4778971,-121.3993657,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,1,1,1,1
06067009319,38.4699141,-121.4036544,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,1,1,1,1
06067009320,38.4604865,-121.40334,0,1,0,0,2,0,1,0,5,5,2,2,0,0,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,32,32,32,32,32,32,32
06067009321,38.4601632,-121.3889372,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,1,1,1,1
06067009322,38.4461568,-121.389656,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,1,1,1,1
06067009323,38.4310676,-121.3851814,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,1,1,1,1
06067009324,38.4344264,-121.3121535,0,2,2,2,5,2,2,2,0,2,0,12,12,12,12,12,12,12,12,12,12,12,12,12,12,26,12,12,12,12,12,12,12,12,12,12,12,12
06067009325,38.4098054,-121.2951929,0,2,2,2,5,2,2,2,0,2,0,12,12,12,12,12,12,12,12,12,12,12,12,12,12,26,12,12,12,12,12,12,12,12,12,12,12,12
06067009326,38.4655654,-121.2914003,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,1,1,1,1
06067009328,38.3994014,-121.345268,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,1,1,1,1
06067009329,38.4581469,-121.3443101,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,1,1,1,1
06067009330,38.4732642,-121.3162322,0,1,0,0,2,0,1,0,5,5,2,2,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,2,0,28,28,28,28,28,28
06067009331,38.416349,-121.3439364,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,1,1,1,1
06067009332,38.4381518,-121.339287,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,1,1,1,1
06067009403,38.3451903,-121.2760218,0,2,2,2,5,2,2,2,0,2,0,12,12,12,12,12,12,12,12,12,12,12,12,12,12,26,12,12,12,12,12,12,12,12,12,12,12,12
06067009404,38.3858209,-121.1689727,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,1,1,1,1
06067009406,38.3134475,-121.1238857,0,1,0,0,2,0,1,0,5,5,2,2,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,2,0,33,33,33,33,33,33
06067009407,38.2826336,-121.2877759,0,2,2,2,5,2,2,2,0,2,0,12,12,12,12,12,12,12,12,12,12,12,12,12,12,26,12,12,12,12,12,12,12,12,12,12,12,12
06067009408,38.2711241,-121.2724934,0,2,2,2,5,2,2,2,0,2,0,12,12,12,12,12,12,12,12,12,12,12,12,12,12,26,12,12,12,12,12,12,12,12,12,12,12,12
06067009501,38.2769169,-121.3716467,0,2,2,2,5,2,2,2,0,2,0,12,12,12,12,12,12,12,12,12,12,12,12,12,12,26,12,12,12,12,12,12,12,12,12,12,12,12
06067009502,38.2668947,-121.3246535,0,2,2,2,5,2,2,2,0,2,0,12,12,12,12,12,12,12,12,12,12,12,12,12,12,26,12,12,12,12,12,12,12,12,12,12,12,12
06067009503,38.2719695,-121.3082738,0,2,2,2,5,2,2,2,0,2,0,12,12,12,12,12,12,12,12,12,12,12,12,12,12,26,12,12,12,12,12,12,12,12,12,12,12,12
06067009504,38.2470445,-121.2976721,0,2,2,2,5,2,2,2,0,2,0,12,12,12,12,12,12,12,12,12,12,12,12,12,12,26,12,12,12,12,12,12,12,12,12,12,12,12
06067009601,38.4632776,-121.4860583,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,1,1,1,1
06067009606,38.4663129,-121.4238461,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,1,1,1,1
06067009608,38.4477217,-121.4161865,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,1,1,1,1
06067009609,38.4459816,-121.4333155,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,1,1,1,1
06067009610,38.4555299,-121.4375735,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,1,1,1,1
06067009611,38.4154629,-121.3988953,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,1,1,1,1
06067009612,38.4158557,-121.4122192,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,1,1,1,1
06067009614,38.4372393,-121.4320545,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,1,1,1,1
06067009615,38.4284513,-121.4340912,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,1,1,1,1
06067009616,38.4170956,-121.4252454,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,1,1,1,1
06067009617,38.4151398,-121.4407559,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,1,1,1,1
06067009618,38.4423863,-121.466027,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,1,1,1,1
06067009619,38.421522,-121.4715626,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,1,1,1,1
06067009622,38.4113937,-121.4672586,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,1,1,1,1
06067009630,38.3865578,-121.4423204,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,1,1,1,1
06067009632,38.4014985,-121.4255447,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,1,1,1,1
06067009633,38.4632142,-121.4384109,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,1,1,1,1
